phecode,ICD,flag,phecode_string,phecode_category,sex,icd10_only,code_val
CM_758.1,Q43,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758,Q43.0,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.0,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758.11,Q43.0,10,Meckel diverticulum,Congenital,Both,0,758.11
CM_758,Q43.1,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.1,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758.12,Q43.1,10,Hirschsprung's disease,Congenital,Both,0,758.12
CM_758,Q43.2,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.2,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758,Q43.3,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.3,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758.14,Q43.3,10,Anomalies of intestinal fixation,Congenital,Both,0,758.14
CM_758,Q43.4,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.4,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758.15,Q43.4,10,Intestinal duplication*,Congenital,Both,1,758.15
CM_758,Q43.5,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.5,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758.16,Q43.5,10,Ectopic anus*,Congenital,Both,1,758.16
CM_758,Q43.6,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.6,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758,Q43.7,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.7,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758.17,Q43.7,10,Persistent cloaca*,Congenital,Both,1,758.17
CM_758,Q43.8,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.8,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758,Q43.9,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.1,Q43.9,10,Congenital malformations of intestine,Congenital,Both,0,758.1
CM_758,Q44,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758,Q44.0,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.0,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758,Q44.1,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.1,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758,Q44.2,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.2,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758.21,Q44.2,10,Biliary atresia,Congenital,Both,0,758.21
CM_758,Q44.3,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.3,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758.21,Q44.3,10,Biliary atresia,Congenital,Both,0,758.21
CM_758,Q44.4,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.4,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758,Q44.5,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.5,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758,Q44.6,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.6,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758.22,Q44.6,10,Cystic liver disease,Congenital,Both,0,758.22
CM_758,Q44.7,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.2,Q44.7,10,"Congenital malformations of gallbladder, bile ducts and liver",Congenital,Both,0,758.2
CM_758,Q45,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758,Q45.0,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.3,Q45.0,10,Congenital anomalies of the pancreas,Congenital,Both,0,758.3
CM_758,Q45.1,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.3,Q45.1,10,Congenital anomalies of the pancreas,Congenital,Both,0,758.3
CM_758.31,Q45.1,10,Annular pancreas*,Congenital,Both,1,758.31
CM_758,Q45.2,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.3,Q45.2,10,Congenital anomalies of the pancreas,Congenital,Both,0,758.3
CM_758,Q45.3,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758.3,Q45.3,10,Congenital anomalies of the pancreas,Congenital,Both,0,758.3
CM_758,Q45.8,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_758,Q45.9,10,Congenital malformations of digestive system,Congenital,Both,0,758
CM_760,Q50,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760,Q50.0,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50.0,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.11,Q50.0,10,Congenital malformation of ovary,Congenital,Female,0,760.11
CM_760.111,Q50.0,10,Congenital absence of ovary*,Congenital,Female,1,760.111
GU_619,Q50.1,10,"Noninflammatory disorders of ovary, fallopian tube, and broad ligament",Genitourinary,Female,0,619
GU_619.2,Q50.1,10,Ovarian cyst,Genitourinary,Female,0,619.2
CM_760,Q50.2,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50.2,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.11,Q50.2,10,Congenital malformation of ovary,Congenital,Female,0,760.11
CM_760,Q50.3,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50.3,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.11,Q50.3,10,Congenital malformation of ovary,Congenital,Female,0,760.11
CM_760,Q50.4,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50.4,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.12,Q50.4,10,Congenital malformations of fallopian tube and broad ligament,Congenital,Female,0,760.12
CM_760,Q50.5,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50.5,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.12,Q50.5,10,Congenital malformations of fallopian tube and broad ligament,Congenital,Female,0,760.12
CM_760,Q50.6,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q50.6,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.12,Q50.6,10,Congenital malformations of fallopian tube and broad ligament,Congenital,Female,0,760.12
CM_760,Q51,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760,Q51.0,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.0,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.0,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760.131,Q51.0,10,Aplasia and hypoplasia of uterus,Congenital,Female,0,760.131
CM_760,Q51.1,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.1,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.1,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760.132,Q51.1,10,Doubling of uterus,Congenital,Female,0,760.132
CM_760,Q51.2,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.2,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.2,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760.132,Q51.2,10,Doubling of uterus,Congenital,Female,0,760.132
CM_760,Q51.3,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.3,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.3,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760.133,Q51.3,10,Bicornate uterus,Congenital,Female,0,760.133
CM_760,Q51.4,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.4,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.4,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760.134,Q51.4,10,Unicornate uterus,Congenital,Female,0,760.134
CM_760,Q51.5,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.5,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.5,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760,Q51.6,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.6,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.17,Q51.6,10,"Embryonic cyst of cervix, vagina, and external female genitalia",Congenital,Female,0,760.17
CM_760,Q51.7,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.7,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760,Q51.8,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.8,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.8,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760,Q51.9,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q51.9,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.13,Q51.9,10,Congenital anomalies of uterus and cervix,Congenital,Female,0,760.13
CM_760,Q52,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760,Q52.0,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.0,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.15,Q52.0,10,Congenital malformations of vagina,Congenital,Female,0,760.15
CM_760.151,Q52.0,10,Vaginal agenesis,Congenital,Female,0,760.151
CM_760,Q52.1,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.1,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.15,Q52.1,10,Congenital malformations of vagina,Congenital,Female,0,760.15
CM_760.152,Q52.1,10,Doubling of vagina/Vaginal septum,Congenital,Female,0,760.152
CM_760,Q52.2,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.2,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.15,Q52.2,10,Congenital malformations of vagina,Congenital,Female,0,760.15
CM_760,Q52.3,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.3,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.15,Q52.3,10,Congenital malformations of vagina,Congenital,Female,0,760.15
CM_760.153,Q52.3,10,Imperforate hymen,Congenital,Female,0,760.153
CM_760,Q52.4,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.4,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.15,Q52.4,10,Congenital malformations of vagina,Congenital,Female,0,760.15
CM_760,Q52.5,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.5,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.16,Q52.5,10,Congenital malformations of vulva*,Congenital,Female,1,760.16
CM_760.161,Q52.5,10,Fusion of labia*,Congenital,Female,1,760.161
CM_760,Q52.6,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.6,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.18,Q52.6,10,Congenital malformation of clitoris*,Congenital,Female,1,760.18
CM_760,Q52.7,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.7,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760.16,Q52.7,10,Congenital malformations of vulva*,Congenital,Female,1,760.16
CM_760,Q52.8,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.8,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760,Q52.9,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.1,Q52.9,10,Congenital malformations of female genitalia,Congenital,Female,0,760.1
CM_760,Q53,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q53,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q53,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760,Q53.0,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q53.0,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q53.0,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760.213,Q53.0,10,Ectopic testis*,Congenital,Male,1,760.213
CM_760,Q53.1,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q53.1,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q53.1,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760.211,Q53.1,10,Undescended testis [Cryptorchidism],Congenital,Male,0,760.211
CM_760,Q53.2,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q53.2,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q53.2,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760.211,Q53.2,10,Undescended testis [Cryptorchidism],Congenital,Male,0,760.211
CM_760,Q53.9,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q53.9,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q53.9,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760.211,Q53.9,10,Undescended testis [Cryptorchidism],Congenital,Male,0,760.211
CM_760,Q54,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q54.0,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.0,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.0,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54.0,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q54.1,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.1,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.1,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54.1,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q54.2,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.2,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.2,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54.2,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q54.3,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.3,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.3,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54.3,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q54.4,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.4,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.4,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.222,Q54.4,10,Congenital chordee,Congenital,Male,0,760.222
CM_760,Q54.8,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.8,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.8,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54.8,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q54.9,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q54.9,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.22,Q54.9,10,Congenital malformations of penis,Congenital,Male,0,760.22
CM_760.221,Q54.9,10,Hypospadias,Congenital,Male,0,760.221
CM_760,Q55,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q55,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760,Q55.0,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q55.0,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q55.0,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760.214,Q55.0,10,Aplasia/hypoplasia of testis*,Congenital,Male,1,760.214
CM_760,Q55.1,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q55.1,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q55.1,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760.214,Q55.1,10,Aplasia/hypoplasia of testis*,Congenital,Male,1,760.214
CM_760,Q55.2,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q55.2,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.21,Q55.2,10,Congenital malformations of testis and scrotum,Congenital,Male,0,760.21
CM_760,Q55.3,10,Congenital anomalies of genital organs,Congenital,Both,0,760
CM_760.2,Q55.3,10,Congenital congenital malformations of male genital organs,Congenital,Male,0,760.2
CM_760.25,Q55.3,10,"Congenital malformations of vas deferens, epididymis, seminal vesicles and prostate*",Congenital,Male,1,760.25
